link,name,hall_of_fame,active_player,years_played,career_batting_average,career_hits,career_HRs,career_WAR,career_RBIs,career_runs,career_OBP,career_SLG,career_OPS,world_series_wins,golden_glove_awards,mvps,career_hitting_titles,silver_slugger_awards,all_star_apps
http://www.baseball-reference.com/players/w/walkefl01.shtml,Fleet Walker,False,False,1,.263,40,0,-0.1,,23,.325,.316,.641,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkefr01.shtml,Frank Walker,False,False,5,.214,87,3,-1.7,41,39,.273,.300,.572,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkege02.shtml,Gee Walker,False,False,15,.294,1991,124,16.4,998,955,.331,.430,.761,1,0,0,0,0,1
http://www.baseball-reference.com/players/w/walkegr01.shtml,Greg Walker,False,False,9,.260,746,113,5.8,444,368,.326,.449,.775,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkeha01.shtml,Harry Walker,False,False,11,.296,786,10,12.5,214,385,.358,.383,.741,2,0,0,1,0,2
http://www.baseball-reference.com/players/w/walkeho01.shtml,Hoss Walker,False,False,19,.222,296,8,-0.5,149,188,.287,.292,.579,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkehu01.shtml,Hub Walker,False,False,5,.263,205,5,2.7,58,118,.354,.353,.707,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkejo01.shtml,Johnny Walker,False,False,3,.251,114,2,-2.3,51,41,.270,.319,.590,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkela01.shtml,Larry Walker,True,False,17,.313,2160,383,72.7,1311,1355,.400,.565,.965,0,7,1,3,3,5
http://www.baseball-reference.com/players/w/walkene01.shtml,Neil Walker,False,False,12,.267,1224,149,19.6,609,611,.338,.426,.764,0,0,0,0,1,0
http://www.baseball-reference.com/players/w/walkeos01.shtml,Oscar Walker,False,False,6,.254,287,11,3.1,51,155,.278,.365,.643,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkeru01.shtml,Rube Walker,False,False,11,.227,360,35,-2.3,192,114,.294,.341,.635,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkesh01.shtml,Shorty Walker,False,False,1,.222,35,1,-0.2,14,25,.263,.253,.517,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkesp01.shtml,Speed Walker,False,False,1,.286,2,0,0.0,0,1,.286,.286,.571,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walketi01.shtml,Tillie Walker,False,False,13,.281,1423,118,25.7,679,696,.339,.427,.766,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/walketo04.shtml,Todd Walker,False,False,12,.289,1316,107,10.5,545,647,.348,.435,.783,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walketo03.shtml,Tony Walker,False,False,1,.222,20,2,0.9,10,19,.307,.367,.674,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkewa01.shtml,Walt Walker,False,False,1,.250,1,0,0.0,0,1,.250,.250,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkewe01.shtml,Welday Walker,False,False,1,.222,4,0,-0.1,2,1,.222,.278,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walkewi01.shtml,William Walker,False,False,1,.243,9,2,0.1,6,7,.263,.514,.777,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallho01.shtml,Howard Wall,False,False,1,.333,1,0,0.1,0,1,.500,.333,.833,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walljo01.shtml,Joe Wall,False,False,2,.300,12,0,-0.1,1,2,.391,.350,.741,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallabo02.shtml,Bo Wallace,False,False,1,.222,4,0,0.2,0,4,.391,.222,.614,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallabo01.shtml,Bobby Wallace,True,False,25,.268,2309,34,76.2,1121,1057,.332,.358,.690,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallabr01.shtml,Brett Wallace,False,False,6,.238,305,40,-0.2,138,143,.316,.389,.705,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walladi01.shtml,Dick Wallace,False,False,2,.235,46,0,0.1,15,15,.318,.255,.573,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallado01.shtml,Doc Wallace,False,False,1,.250,1,0,0.0,0,0,.250,.250,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallado02.shtml,Don Wallace,False,False,1,.000,0,0,-0.2,0,2,.333,.000,.333,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallaja01.shtml,Jack Wallace,False,False,1,.286,2,0,0.1,1,1,.375,.286,.661,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallaja03.shtml,Jack Wallace,False,False,2,.235,12,0,0.1,6,10,.350,.314,.664,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallaji01.shtml,Jim Wallace,False,False,1,.207,6,0,-0.1,3,3,.281,.241,.523,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallach01.shtml,Chad Wallach,False,True,5,.207,43,3,-0.5,20,14,.271,.303,.574,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallati01.shtml,Tim Wallach,False,False,17,.257,2085,260,38.5,1125,908,.316,.416,.732,0,3,0,0,2,5
http://www.baseball-reference.com/players/w/wallaja02.shtml,Jack Wallaesa,False,False,5,.205,120,15,-1.4,61,56,.267,.325,.592,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walleno01.shtml,Norm Wallen,False,False,1,.133,2,0,-0.2,1,1,.188,.267,.454,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallety01.shtml,Ty Waller,False,False,4,.236,26,3,0.0,14,18,.280,.364,.643,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallide01.shtml,Denny Walling,False,False,18,.271,799,49,12.0,380,372,.339,.390,.728,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallijo01.shtml,Joe Wallis,False,False,5,.244,216,16,-1.0,68,115,.317,.359,.676,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walls02.shtml,Walls,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wallsle01.shtml,Lee Walls,False,False,10,.262,670,66,8.0,284,331,.329,.398,.726,0,0,0,0,0,1
http://www.baseball-reference.com/players/w/wallsta01.shtml,Taylor Walls,False,True,1,.211,32,1,1.5,15,15,.314,.296,.610,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshau01.shtml,Austin Walsh,False,False,1,.240,29,1,-0.4,10,14,.264,.331,.595,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshco02.shtml,Colin Walsh,False,False,1,.085,4,0,-0.5,2,4,.317,.106,.424,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshde01.shtml,Dee Walsh,False,False,3,.195,44,0,-0.7,12,22,.292,.226,.517,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshja01.shtml,Jared Walsh,False,True,3,.271,192,39,3.4,129,95,.331,.508,.839,0,0,0,0,0,1
http://www.baseball-reference.com/players/w/walshji01.shtml,Jimmy Walsh,False,False,6,.285,447,25,3.8,212,178,.332,.404,.735,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshji02.shtml,Jimmy Walsh,False,False,6,.232,410,6,5.8,150,235,.330,.317,.647,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshjo01.shtml,Joe Walsh,False,False,1,.210,21,1,-0.7,10,14,.255,.260,.515,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshjo03.shtml,Joe Walsh,False,False,2,.308,4,0,0.0,2,2,.308,.462,.769,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshjo04.shtml,Joe Walsh,False,False,1,.000,0,0,-0.3,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshjo02.shtml,John Walsh,False,False,1,.000,0,0,-0.1,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshto01.shtml,Tom Walsh,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walshwa01.shtml,Walt Walsh,False,False,1,,0,0,0.0,0,0,,,,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walteda01.shtml,Dan Walters,False,False,2,.234,64,5,0.1,32,20,.281,.348,.629,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waltefr01.shtml,Fred Walters,False,False,1,.172,16,0,0.1,5,2,.252,.194,.446,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walteke01.shtml,Ken Walters,False,False,3,.231,157,11,-1.9,58,71,.259,.314,.573,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waltero01.shtml,Roxy Walters,False,False,11,.222,317,0,0.4,117,119,.281,.259,.541,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/walteza01.shtml,Zach Walters,False,False,4,.176,30,10,-0.2,21,18,.227,.382,.609,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waltoda01.shtml,Danny Walton,False,False,9,.223,174,28,-1.9,107,69,.309,.376,.685,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waltodo01.shtml,Donovan Walton,False,True,3,.196,18,2,0.0,12,8,.260,.315,.575,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waltofu01.shtml,Fuzzy Walton,False,False,1,.000,0,0,-0.1,0,0,.200,.000,.200,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waltoje01.shtml,Jerome Walton,False,False,10,.269,423,25,3.7,132,241,.333,.376,.708,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waltore01.shtml,Reggie Walton,False,False,3,.250,26,2,0.0,9,10,.295,.375,.670,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wambsbi01.shtml,Bill Wambsganss,False,False,13,.259,1359,7,4.0,521,710,.328,.327,.655,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/wanerll01.shtml,Lloyd Waner,True,False,18,.316,2459,27,29.6,598,1201,.353,.393,.747,0,0,0,0,0,1
http://www.baseball-reference.com/players/w/wanerpa01.shtml,Paul Waner,True,False,20,.333,3152,113,74.7,1309,1627,.404,.473,.878,0,0,1,3,0,4
http://www.baseball-reference.com/players/w/wanneja01.shtml,Jack Wanner,False,False,1,.125,1,0,-0.1,0,0,.300,.125,.425,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wannipe01.shtml,Pee-Wee Wanninger,False,False,2,.234,130,1,-2.1,32,53,.266,.295,.560,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardaa01.shtml,Aaron Ward,False,False,12,.268,966,50,13.9,446,457,.335,.383,.717,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardch02.shtml,Chris Ward,False,False,2,.203,28,1,-0.8,15,8,.291,.254,.545,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardch01.shtml,Chuck Ward,False,False,6,.228,175,0,-1.7,72,52,.286,.269,.555,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardda01.shtml,Daryle Ward,False,False,11,.263,588,90,-4.5,379,242,.320,.447,.768,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardga01.shtml,Gary Ward,False,False,12,.276,1236,130,17.7,597,594,.328,.425,.753,0,0,0,0,0,2
http://www.baseball-reference.com/players/w/wardha01.shtml,Hap Ward,False,False,1,.000,0,0,-0.2,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardja01.shtml,Jay Ward,False,False,3,.163,8,0,-0.1,4,4,.293,.224,.518,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardji01.shtml,Jim Ward,False,False,1,.500,2,0,0.0,1,1,.500,.500,1.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardjo04.shtml,Joe Ward,False,False,3,.237,110,0,-0.6,47,47,.271,.314,.585,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardjo01.shtml,John Ward,True,False,17,.275,2107,26,62.3,869,1410,.314,.341,.655,2,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardjo02.shtml,John Ward,False,False,1,.250,1,0,0.0,,0,.250,.250,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardke01.shtml,Kevin Ward,False,False,2,.217,55,5,-0.2,20,25,.288,.339,.627,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardpe01.shtml,Pete Ward,False,False,9,.254,776,98,20.2,427,345,.339,.405,.744,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardpi01.shtml,Piggy Ward,False,False,6,.286,223,1,3.5,90,172,.419,.360,.779,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardpi02.shtml,Pinky Ward,False,False,7,.268,302,8,3.5,120,170,.366,.359,.725,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardpr01.shtml,Preston Ward,False,False,9,.253,522,50,0.1,262,219,.326,.380,.706,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardru01.shtml,Rube Ward,False,False,1,.290,9,0,0.1,2,4,.333,.323,.656,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardta01.shtml,Taylor Ward,False,True,4,.230,110,15,-0.5,55,67,.305,.388,.693,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardtu01.shtml,Turner Ward,False,False,12,.251,389,39,4.5,219,210,.332,.388,.721,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wardwi01.shtml,Willie Ward,False,False,1,.100,3,0,-0.7,0,5,.156,.100,.256,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warear01.shtml,Archie Ware,False,False,7,.288,159,2,1.8,81,76,.335,.364,.699,1,0,0,1,0,4
http://www.baseball-reference.com/players/w/warejo01.shtml,Joe Ware,False,False,3,.296,21,0,0.5,6,10,.359,.423,.782,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warewi01.shtml,Willie Ware,False,False,3,.218,107,0,-2.8,50,48,.251,.279,.530,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waresbu01.shtml,Buzzy Wares,False,False,2,.220,55,0,0.3,24,25,.301,.276,.577,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warfifr01.shtml,Frank Warfield,False,False,11,.277,751,11,10.7,299,545,.349,.357,.706,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/warmasa01.shtml,Sam Warmack,False,False,2,.322,74,2,0.5,31,47,.381,.474,.855,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warnefr01.shtml,Fred Warner,False,False,6,.234,242,1,-0.2,47,115,.254,.275,.529,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warneho01.shtml,Hooks Warner,False,False,4,.228,50,2,-0.8,19,16,.268,.274,.542,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warnejo01.shtml,Jack Warner,False,False,14,.249,870,6,14.7,302,348,.303,.297,.600,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warneja01.shtml,Jack Warner,False,False,8,.250,387,1,0.3,120,200,.319,.312,.630,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warneja03.shtml,Jackie Warner,False,False,1,.211,26,7,0.2,16,22,.263,.431,.694,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warnoha01.shtml,Hal Warnock,False,False,1,.286,2,0,0.1,0,1,.286,.571,.857,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warrebe01.shtml,Bennie Warren,False,False,6,.219,217,33,2.4,104,97,.313,.360,.673,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warrebi01.shtml,Bill Warren,False,False,2,.245,13,0,-0.6,6,5,.310,.283,.593,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warreje01.shtml,Jesse Warren,False,False,5,.254,33,0,0.4,14,22,.322,.331,.652,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warstra01.shtml,Rabbit Warstler,False,False,11,.229,935,11,3.9,332,431,.300,.287,.587,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warwibi01.shtml,Bill Warwick,False,False,3,.304,17,1,0.0,8,8,.361,.446,.807,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/warwica01.shtml,Carl Warwick,False,False,6,.248,363,31,1.0,149,168,.307,.360,.668,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/wasdeji01.shtml,Jimmy Wasdell,False,False,11,.273,782,29,3.0,341,339,.332,.365,.697,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wasemli01.shtml,Link Wasem,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washi02.shtml,Washington,False,False,1,.000,0,0,-0.1,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washicl01.shtml,Claudell Washington,False,False,17,.278,1884,164,19.6,824,926,.325,.420,.745,1,0,0,0,0,2
http://www.baseball-reference.com/players/w/washida01.shtml,David Washington,False,False,1,.000,0,0,-0.2,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washied01.shtml,Edgar Washington,False,False,1,.275,22,0,0.1,16,11,.363,.388,.750,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washige01.shtml,George Washington,False,False,2,.268,104,9,-0.3,52,46,.294,.415,.708,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washihe01.shtml,Herb Washington,False,False,2,,0,0,-0.5,0,33,,,,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/washija01.shtml,Jasper Washington,False,False,4,.309,126,2,0.3,77,52,.352,.412,.763,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washijo01.shtml,Johnny Washington,False,False,9,.312,455,13,5.0,256,224,.350,.416,.766,0,0,0,1,0,3
http://www.baseball-reference.com/players/w/washila01.shtml,LaRue Washington,False,False,2,.238,5,0,-0.2,2,5,.360,.238,.598,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washina01.shtml,Namon Washington,False,False,11,.247,522,8,-2.6,214,357,.319,.299,.619,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/washipe01.shtml,Pete Washington,False,False,8,.276,432,42,6.8,257,234,.347,.418,.764,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washiri01.shtml,Rico Washington,False,False,1,.158,3,0,-0.3,3,2,.273,.263,.536,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washiro01.shtml,Ron Washington,False,False,10,.261,414,20,1.3,146,190,.292,.368,.659,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/washiu_01.shtml,U L Washington,False,False,11,.251,703,27,9.2,255,358,.313,.343,.656,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wasinma01.shtml,Mark Wasinger,False,False,3,.244,22,1,-0.1,4,17,.306,.311,.617,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waszgb.01.shtml,B.J. Waszgis,False,False,1,.222,10,0,-0.5,4,6,.294,.244,.539,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waterfr01.shtml,Fred Waterman,False,False,4,.333,101,0,1.9,38,81,.357,.409,.766,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waterte01.shtml,Ted Waters,False,False,3,.200,2,0,-0.1,0,2,.200,.200,.400,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wathadu01.shtml,Dusty Wathan,False,False,1,.600,3,0,0.2,1,1,.667,.800,1.467,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wathajo01.shtml,John Wathan,False,False,10,.262,656,21,5.0,261,305,.318,.343,.661,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkibi01.shtml,Bill Watkins,False,False,1,.205,26,0,-0.3,,16,.241,.236,.477,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkida01.shtml,Dave Watkins,False,False,1,.176,26,4,-0.2,12,17,.291,.284,.574,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkied01.shtml,Ed Watkins,False,False,1,.000,0,0,0.0,0,0,.250,.000,.250,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkiel01.shtml,Elmer Watkins,False,False,1,,0,0,0.0,0,1,,,,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkige01.shtml,George Watkins,False,False,7,.288,925,73,10.3,420,490,.347,.443,.790,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkilo01.shtml,Logan Watkins,False,False,2,.233,24,1,-0.7,6,12,.269,.301,.569,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkimu01.shtml,Murray Watkins,False,False,7,.232,224,1,-0.9,76,142,.293,.258,.551,0,0,0,0,0,3
http://www.baseball-reference.com/players/w/watkipa01.shtml,Pat Watkins,False,False,3,.236,46,2,-0.6,15,15,.271,.328,.600,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watkito01.shtml,Tommy Watkins,False,False,1,.357,10,0,0.4,0,2,.438,.357,.795,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watline01.shtml,Neal Watlington,False,False,1,.159,7,0,-0.3,3,4,.213,.182,.395,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watsoar01.shtml,Art Watson,False,False,2,.337,32,2,0.4,17,17,.364,.537,.900,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watsobi01.shtml,Bill Watson,False,False,1,.233,31,0,-0.8,11,16,.266,.286,.552,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watsobo01.shtml,Bob Watson,False,False,19,.295,1826,184,28.3,989,802,.364,.447,.811,0,0,0,0,0,2
http://www.baseball-reference.com/players/w/watsobr01.shtml,Brandon Watson,False,False,3,.198,17,1,-0.4,7,10,.250,.279,.529,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watsojo02.shtml,Johnie Watson,False,False,4,.246,137,4,-2.1,61,97,.302,.324,.625,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watsojo01.shtml,Johnny Watson,False,False,1,.250,3,0,0.0,3,1,.308,.417,.724,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watsoma02.shtml,Matt Watson,False,False,3,.188,19,1,-0.4,11,6,.234,.287,.521,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wattal01.shtml,Allie Watt,False,False,1,1.000,1,0,0.1,1,0,1.000,2.000,3.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wattsch01.shtml,Charlie Watts,False,False,4,.229,103,3,0.0,49,50,.288,.323,.611,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/watwojo01.shtml,Johnny Watwood,False,False,6,.283,403,5,4.5,158,192,.356,.363,.718,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/waybo01.shtml,Bob Way,False,False,1,.333,1,0,0.0,1,3,.333,.333,.667,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weathro01.shtml,Roy Weatherly,False,False,10,.286,794,43,9.2,290,415,.331,.418,.749,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/weavear01.shtml,Art Weaver,False,False,4,.183,47,0,-0.3,15,20,.211,.218,.428,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weavebu01.shtml,Buck Weaver,False,False,9,.272,1308,21,21.2,420,623,.307,.355,.662,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/weavedi01.shtml,Dick Weaver,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weavefa01.shtml,Farmer Weaver,False,False,7,.278,853,9,4.6,342,421,.330,.348,.678,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weaveji03.shtml,Jim Weaver,False,False,3,.161,5,0,-0.3,2,6,.235,.290,.526,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webbbi01.shtml,Bill Webb,False,False,1,.200,3,0,0.0,0,1,.294,.200,.494,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webbea01.shtml,Earl Webb,False,False,7,.306,661,56,13.0,333,326,.381,.478,.859,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webbsk01.shtml,Skeeter Webb,False,False,12,.219,498,3,-4.2,166,215,.263,.268,.531,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/weberha01.shtml,Harry Weber,False,False,1,.000,0,0,-0.4,,0,.111,.000,.111,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weberjo01.shtml,Joe Weber,False,False,1,.000,0,0,-0.2,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webstle01.shtml,Lenny Webster,False,False,12,.254,368,33,3.3,176,157,.324,.375,.699,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webstmi01.shtml,Mitch Webster,False,False,13,.263,900,70,14.4,342,504,.330,.401,.730,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webstra02.shtml,Ramón Webster,False,False,5,.244,190,17,2.6,98,76,.308,.365,.673,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webstra01.shtml,Ray Webster,False,False,2,.195,15,2,0.0,11,11,.250,.325,.575,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/webstwi01.shtml,William Webster,False,False,5,.216,49,1,0.0,25,25,.285,.256,.541,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weckbpe01.shtml,Pete Weckbecker,False,False,2,.235,24,0,-0.1,11,17,.297,.245,.542,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/wedgeer01.shtml,Eric Wedge,False,False,4,.233,20,5,0.2,12,13,.340,.430,.770,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weedebe01.shtml,Bert Weeden,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weekljo01.shtml,John Weekly,False,False,3,.207,25,5,0.1,19,7,.293,.364,.656,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weeksje01.shtml,Jemile Weeks,False,False,6,.254,243,4,1.5,62,121,.316,.352,.667,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weeksri01.shtml,Rickie Weeks,False,False,14,.246,1087,161,11.5,474,733,.344,.420,.764,0,0,0,0,0,1
http://www.baseball-reference.com/players/w/wehnejo01.shtml,John Wehner,False,False,11,.249,200,4,-1.8,54,99,.311,.315,.626,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/weigera01.shtml,Ralph Weigel,False,False,3,.230,54,0,-0.7,30,12,.296,.294,.589,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weihepo01.shtml,Podge Weihe,False,False,2,.254,66,4,0.3,,30,.279,.365,.644,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weingel01.shtml,Elmer Weingartner,False,False,1,.231,9,0,-0.3,1,5,.302,.256,.559,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weintph01.shtml,Phil Weintraub,False,False,7,.295,407,32,9.0,207,215,.398,.440,.838,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weisal01.shtml,Al Weis,False,False,10,.219,346,7,2.3,115,195,.278,.275,.553,1,0,0,0,0,0
http://www.baseball-reference.com/players/w/weisbu01.shtml,Butch Weis,False,False,4,.270,92,2,-0.1,50,39,.353,.352,.705,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weisebu01.shtml,Bud Weiser,False,False,2,.162,12,0,-0.8,9,7,.244,.203,.447,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weissga01.shtml,Gary Weiss,False,False,2,.105,2,0,-0.7,1,4,.143,.105,.248,0,0,0,0,0,0
http://www.baseball-reference.com/players/w/weissjo01.shtml,Joe Weiss,False,False,1,.224,19,0,-0.5,11,6,.250,.282,.532,0,0,0,0,0,0
